'2017-01-30 23:11:00',0,0,0,47308602.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:12:00',0,0,0,47308632.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:13:00',0,0,0,47308662.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:14:00',0,0,0,47308692.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:15:00',0,0,0,47308722.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:16:00',0,0,0,47308753.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:17:00',0,0,0,47308783.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:18:00',0,0,0,47308812.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:19:00',0,0,0,47308842.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:20:00',0,0,0,47308873.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:21:00',0,0,0,47308904.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:22:00',0,0,0,47308934.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:23:00',0,0,0,47308964.000,30.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:24:00',0,0,0,47308995.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:25:00',0,0,0,47309027.000,32.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:26:00',0,0,0,47309057.000,30.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:27:00',0,0,0,47309088.000,31.000,33.333,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:28:00',0,0,0,47309119.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:29:00',0,0,0,47309151.000,32.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:30:00',0,0,0,47309181.000,30.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:31:00',0,0,0,47309211.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:32:00',0,0,0,47309242.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:33:00',0,0,0,47309273.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:34:00',0,0,0,47309303.000,30.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:35:00',0,0,0,47309333.000,30.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:36:00',0,0,0,47309363.000,30.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:37:00',0,0,0,47309393.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:38:00',0,0,0,47309422.000,29.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:39:00',0,0,0,47309450.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:40:00',0,0,0,47309478.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:41:00',0,0,0,47309507.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:42:00',0,0,0,47309536.000,29.000,27.273,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:43:00',0,0,0,47309566.000,30.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:44:00',0,0,0,47309596.000,30.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:45:00',0,0,0,47309626.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:46:00',0,0,0,47309656.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:47:00',0,0,0,47309686.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:48:00',0,0,0,47309716.000,30.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:49:00',0,0,0,47309748.000,32.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:50:00',0,0,0,47309779.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:51:00',0,0,0,47309810.000,31.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-30 23:52:00',0,0,0,47309841.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:53:00',0,0,0,47309872.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:54:00',0,0,0,47309903.000,31.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:55:00',0,0,0,47309932.000,29.000,27.273,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:56:00',0,0,0,47309961.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:57:00',0,0,0,47309991.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:58:00',0,0,0,47310021.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-30 23:59:00',0,0,0,47310049.000,28.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:00:00',0,0,0,47310077.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:01:00',0,0,0,47310105.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:02:00',0,0,0,47310134.000,29.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:03:00',0,0,0,47310162.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:04:00',0,0,0,47310190.000,28.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:05:00',0,0,0,47310219.000,29.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:06:00',0,0,0,47310249.000,30.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:07:00',0,0,0,47310279.000,30.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:08:00',0,0,0,47310308.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:09:00',0,0,0,47310340.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:10:00',0,0,0,47310372.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:11:00',0,0,0,47310404.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:12:00',0,0,0,47310435.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:13:00',0,0,0,47310466.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:14:00',0,0,0,47310498.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:15:00',0,0,0,47310530.000,32.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:16:00',0,0,0,47310562.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:17:00',0,0,0,47310593.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:18:00',0,0,0,47310625.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:19:00',0,0,0,47310654.000,29.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:20:00',0,0,0,47310685.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:21:00',0,0,0,47310715.000,30.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:22:00',0,0,0,47310746.000,31.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:23:00',0,0,0,47310776.000,30.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:24:00',0,0,0,47310806.000,30.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:25:00',0,0,0,47310836.000,30.000,30.000,30.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:26:00',0,0,0,47310865.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:27:00',0,0,0,47310894.000,29.000,27.273,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:28:00',0,0,0,47310922.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:29:00',0,0,0,47310950.000,28.000,25.000,25.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:30:00',0,0,0,47310976.000,26.000,27.273,23.077,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:31:00',0,0,0,47311003.000,27.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:32:00',0,0,0,47311029.000,26.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:33:00',0,0,0,47311056.000,27.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:34:00',0,0,0,47311082.000,26.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:35:00',0,0,0,47311108.000,26.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:36:00',0,0,0,47311135.000,27.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:37:00',0,0,0,47311163.000,28.000,30.000,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:38:00',0,0,0,47311190.000,27.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:39:00',0,0,0,47311218.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:40:00',0,0,0,47311246.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:41:00',0,0,0,47311274.000,28.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:42:00',0,0,0,47311303.000,29.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:43:00',0,0,0,47311331.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:44:00',0,0,0,47311359.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:45:00',0,0,0,47311386.000,27.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:46:00',0,0,0,47311413.000,27.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:47:00',0,0,0,47311441.000,28.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:48:00',0,0,0,47311470.000,29.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:49:00',0,0,0,47311498.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:50:00',0,0,0,47311526.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:51:00',0,0,0,47311554.000,28.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:52:00',0,0,0,47311582.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:53:00',0,0,0,47311609.000,27.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:54:00',0,0,0,47311637.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:55:00',0,0,0,47311665.000,28.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 00:56:00',0,0,0,47311694.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:57:00',0,0,0,47311723.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:58:00',0,0,0,47311752.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 00:59:00',0,0,0,47311781.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:00:00',0,0,0,47311810.000,29.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:01:00',0,0,0,47311839.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:02:00',0,0,0,47311871.000,32.000,33.333,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:03:00',0,0,0,47311902.000,31.000,30.000,30.000,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:04:00',0,0,0,47311931.000,29.000,30.000,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:05:00',0,0,0,47311960.000,29.000,30.000,27.273,33.333,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:06:00',0,0,0,47311988.000,28.000,27.273,27.273,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:07:00',0,0,0,47312016.000,28.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:08:00',0,0,0,47312044.000,28.000,27.273,25.000,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:09:00',0,0,0,47312070.000,26.000,25.000,23.077,30.000,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:10:00',0,0,0,47312095.000,25.000,25.000,23.077,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:11:00',0,0,0,47312120.000,25.000,25.000,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
'2017-01-31 01:12:00',0,0,0,47312146.000,26.000,27.273,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,1,0
'2017-01-31 01:13:00',0,0,0,47312172.000,26.000,25.000,25.000,27.273,3.000,0,,,,3.000,0,,,,9.000,0,,,,1.000,0,,,,1.000,0,,,,0.220,0.220,0.220,0.220,,,,,,,0,0
